B,E,core,sp,sum_lambda,lambda
15,1,T15_0102,7,2,0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
15,1,T15_0102,8,5,0 0 0 0 1 0 0 0 0 0 2 0 0 0 0 0 0 2 0 0 0 0
15,1,T15_0102,9,2,0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
15,1,T15_0102,10,2,0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
15,1,T15_0102,11,2,0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
15,1,T15_0102,12,4,0 0 0 0 1 0 0 0 0 0 2 0 0 0 0 0 0 1 0 0 0 0
15,1,T15_0102,13,2,0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
15,1,T15_0102,14,2,0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
15,1,T15_0107,6,2,0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
15,1,T15_0111,0,1,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
15,1,T15_0117,2,3,0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 1 0 0 0 0 0 0
15,1,T15_0118,2,3,0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 1 0 0 0 0
15,1,T15_0119,0,3,0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 1 0 0 0 0
15,1,T15_0119,1,5,0 2 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 1 0 0 0 0
15,1,T15_0119,2,3,0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 1 0 0 0 0
15,1,T15_0119,3,3,0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 1 0 0 0 0
15,1,T15_0119,4,3,0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 1 0 0 0 0
15,1,T15_0119,5,3,0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 1 0 0 0 0
15,1,T15_0119,6,3,0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 1 0 0 0 0
15,1,T15_0119,7,3,0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 1 0 0 0 0
15,1,T15_0119,8,6,0 0 0 0 0 0 0 0 2 0 2 0 0 0 0 0 0 2 0 0 0 0
15,1,T15_0119,9,3,0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 1 0 0 0 0
15,1,T15_0119,10,3,0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 1 0 0 0 0
15,1,T15_0119,11,3,0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 1 0 0 0 0
15,1,T15_0119,12,5,0 0 0 0 0 0 0 0 2 0 2 0 0 0 0 0 0 1 0 0 0 0
15,1,T15_0119,13,3,0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 1 0 0 0 0
15,1,T15_0119,14,3,0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 1 0 0 0 0
15,1,T15_0123,3,3,0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 1 0 0 0 0
15,1,T15_0125,4,4,0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 1 0 0 0 1 0 0
15,1,T15_0126,4,3,0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 1 0 0 0 0
15,1,T15_0127,0,3,0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 1 0 0 0 0
15,1,T15_0127,1,5,0 2 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 1 0 0 0 0
15,1,T15_0127,2,3,0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 1 0 0 0 0
15,1,T15_0127,3,3,0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 1 0 0 0 0
15,1,T15_0127,4,3,0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 1 0 0 0 0
15,1,T15_0127,5,3,0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 1 0 0 0 0
15,1,T15_0127,6,3,0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 1 0 0 0 0
15,1,T15_0127,7,3,0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 1 0 0 0 0
15,1,T15_0127,8,6,0 0 0 0 0 0 0 0 2 0 0 2 0 0 0 0 0 2 0 0 0 0
15,1,T15_0127,9,3,0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 1 0 0 0 0
15,1,T15_0127,10,3,0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 1 0 0 0 0
15,1,T15_0127,11,3,0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 1 0 0 0 0
15,1,T15_0127,12,5,0 0 0 0 0 0 0 0 2 0 0 2 0 0 0 0 0 1 0 0 0 0
15,1,T15_0127,13,3,0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 1 0 0 0 0
15,1,T15_0127,14,3,0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 1 0 0 0 0
15,1,T15_0131,5,1,0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
15,1,T15_0132,3,1,0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
15,1,T15_0133,3,3,0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2
15,1,T15_0134,3,1,0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
15,1,T15_0136,0,6,0 0 0 0 2 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 2 0
15,1,T15_0136,1,3,0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0
15,1,T15_0136,2,3,0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0
15,1,T15_0136,3,3,0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0
15,1,T15_0136,4,3,0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0
15,1,T15_0136,5,3,0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0
15,1,T15_0136,6,5,0 0 0 0 1 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 2 0
15,1,T15_0136,7,3,0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0
15,1,T15_0136,8,3,0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0
15,1,T15_0136,9,5,0 0 0 0 1 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 2 0
15,1,T15_0136,10,3,0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0
15,1,T15_0136,11,3,0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0
15,1,T15_0136,12,3,0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0
15,1,T15_0136,13,3,0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0
15,1,T15_0136,14,3,0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0
15,1,T15_0141,6,3,0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0
15,1,T15_0146,0,2,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0
15,1,T15_0151,2,2,0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0
15,1,T15_0152,2,4,0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 2
15,1,T15_0153,2,2,0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0
15,1,T15_0155,0,4,0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 2 0
15,1,T15_0155,1,6,0 2 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 2 0
15,1,T15_0155,2,4,0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 2 0
15,1,T15_0155,3,4,0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 2 0
15,1,T15_0155,4,4,0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 2 0
15,1,T15_0155,5,4,0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 2 0
15,1,T15_0155,6,4,0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 2 0
15,1,T15_0155,7,4,0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 2 0
15,1,T15_0155,8,4,0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 2 0
15,1,T15_0155,9,6,0 0 0 0 0 0 0 2 0 0 2 0 0 0 0 0 0 0 0 0 2 0
15,1,T15_0155,10,4,0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 2 0
15,1,T15_0155,11,4,0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 2 0
15,1,T15_0155,12,4,0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 2 0
15,1,T15_0155,13,4,0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 2 0
15,1,T15_0155,14,4,0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 2 0
15,1,T15_0158,3,4,0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 2 0
15,1,T15_0159,4,3,1 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0
15,1,T15_0160,0,4,0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 2 0
15,1,T15_0160,1,6,0 2 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 2 0
15,1,T15_0160,2,4,0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 2 0
15,1,T15_0160,3,4,0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 2 0
15,1,T15_0160,4,4,0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 2 0
15,1,T15_0160,5,4,0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 2 0
15,1,T15_0160,6,4,0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 2 0
15,1,T15_0160,7,4,0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 2 0
15,1,T15_0160,8,4,0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 2 0
15,1,T15_0160,9,6,0 0 0 0 0 0 0 0 2 0 2 0 0 0 0 0 0 0 0 0 2 0
15,1,T15_0160,10,4,0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 2 0
15,1,T15_0160,11,4,0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 2 0
15,1,T15_0160,12,4,0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 2 0
15,1,T15_0160,13,4,0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 2 0
15,1,T15_0160,14,4,0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 2 0
15,1,T15_0162,3,2,0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0
15,1,T15_0163,0,5,0 0 0 0 2 0 0 0 0 0 2 0 0 0 0 0 1 0 0 0 0 0
15,1,T15_0163,1,2,0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0
15,1,T15_0163,2,2,0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0
15,1,T15_0163,3,2,0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0
15,1,T15_0163,4,2,0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0
15,1,T15_0163,5,2,0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0
15,1,T15_0163,6,4,0 0 0 0 1 0 0 0 0 0 2 0 0 0 0 0 1 0 0 0 0 0
15,1,T15_0163,7,2,0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0
15,1,T15_0163,8,2,0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0
15,1,T15_0163,9,5,0 0 0 0 1 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 2
15,1,T15_0163,10,2,0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0
15,1,T15_0163,11,4,0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 2
15,1,T15_0163,12,2,0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0
15,1,T15_0163,13,2,0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0
15,1,T15_0163,14,2,0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0
15,1,T15_0164,0,6,0 0 0 0 2 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 2 0
15,1,T15_0164,1,3,0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0
15,1,T15_0164,2,3,0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0
15,1,T15_0164,3,3,0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0
15,1,T15_0164,4,3,0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0
15,1,T15_0164,5,3,0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0
15,1,T15_0164,6,5,0 0 0 0 1 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 2 0
15,1,T15_0164,7,3,0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0
15,1,T15_0164,8,3,0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0
15,1,T15_0164,9,3,0 0 0 0 1 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0
15,1,T15_0164,10,3,0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0
15,1,T15_0164,11,5,0 0 0 0 1 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 2
15,1,T15_0164,12,3,0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0
15,1,T15_0164,13,3,0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0
15,1,T15_0164,14,3,0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0
15,1,T15_0166,6,3,0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0
15,1,T15_0167,0,4,0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 2 0
15,1,T15_0167,1,6,0 2 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 2 0
15,1,T15_0167,2,4,0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 2 0
15,1,T15_0167,3,4,0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 2 0
15,1,T15_0167,4,4,0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 2 0
15,1,T15_0167,5,4,0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 2 0
15,1,T15_0167,6,4,0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 2 0
15,1,T15_0167,7,4,0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 2 0
15,1,T15_0167,8,4,0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 2 0
15,1,T15_0167,9,4,0 0 0 0 0 0 0 0 0 0 2 0 0 0 2 0 0 0 0 0 0 0
15,1,T15_0167,10,4,0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 2 0
15,1,T15_0167,11,6,0 0 0 0 0 0 0 0 0 0 2 0 0 0 2 0 0 0 0 0 0 2
15,1,T15_0167,12,4,0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 2 0
15,1,T15_0167,13,4,0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 2 0
15,1,T15_0167,14,4,0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 2 0
